일자,충전방식,0시,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시
2021-10-05,급속,2800,2120,960,720,1520,2200,5480,8000,9760,11120,12400,14440,15400,15520,14880,16880,17320,17200,14560,12320,11840,9080,5960,4640
2021-10-05,완속,532,532,154,112,49,84,210,476,840,763,721,1008,987,973,1344,1722,1813,2730,3234,3150,2520,2303,2282,1806
2021-10-06,급속,3200,2400,1360,1000,1760,3080,4800,6320,9320,11040,11480,12880,13400,14200,14320,14760,15160,15960,15040,12240,11280,8800,6960,4560
2021-10-06,완속,651,651,315,84,119,63,175,406,833,686,756,910,994,931,1148,1561,1848,2807,3164,3234,2562,2247,2352,2310
2021-10-07,급속,2840,2120,1320,960,1560,2200,5840,7360,10000,11280,14120,14600,16160,15280,16400,15320,18080,16480,16080,13640,10320,9360,6920,5440
2021-10-07,완속,637,602,357,231,35,98,210,406,1008,812,1148,903,994,1057,1491,1764,2219,2968,3164,3605,3507,2254,2156,2079
2021-10-08,급속,3000,2240,1120,1080,1880,3120,5240,7480,11160,13040,13640,15240,18160,15800,17240,15320,17320,15600,15520,14440,12600,9320,7920,7240
2021-10-08,완속,651,651,315,98,91,147,315,546,952,1057,1162,1057,1211,1190,1274,1883,2065,2737,3227,3423,2632,2296,2282,2366
2021-10-09,급속,3760,2680,1760,1680,1760,2560,4960,8400,10600,12320,12840,13760,14680,15320,15480,14600,16560,14280,12640,11200,9360,8680,5720,4840
2021-10-09,완속,910,581,553,217,140,154,378,448,763,1036,966,987,1218,1386,1372,1512,1680,2072,2366,2667,2226,2149,2114,1806
2021-10-10,급속,3000,2120,1600,1280,1480,1920,4720,7120,8200,11320,12000,13960,15080,13600,14480,15440,13440,12720,11360,10520,8040,6520,5120,4040
2021-10-10,완속,770,763,245,231,84,147,259,469,609,980,805,1225,1232,1281,1694,1603,1946,2037,2457,2387,2079,1967,1757,1253
2021-10-11,급속,2760,2160,1440,720,1240,2200,4280,7440,8320,10200,12400,12920,14440,14040,16040,14920,15840,14760,12120,10600,10000,7480,5720,4400
2021-10-11,완속,763,763,308,140,42,140,231,448,581,1001,854,1197,1127,1253,1568,1813,2072,2639,3045,2457,2303,2198,1897,1484
2021-10-12,급속,2760,1920,1480,640,1720,2600,3880,7560,9840,12040,12600,15960,18000,15320,16680,16360,15400,17440,15480,14000,11400,8000,6400,4640
2021-10-12,완속,532,504,266,91,77,91,161,504,784,882,1036,1148,1057,1127,1302,1596,1939,2954,3255,3192,2338,2289,2219,2198
2021-10-13,급속,2640,2160,1280,960,1560,2520,5000,7840,9560,12280,12840,15160,16000,15120,15200,16920,16440,15800,14680,14320,11960,10560,7000,5160
2021-10-13,완속,700,693,308,182,91,112,329,406,966,889,742,1001,1078,1134,1372,1652,2184,2807,3143,3388,2744,2268,2247,2247
2021-10-14,급속,2720,1960,1640,1120,1840,2560,5000,7880,11120,12400,13800,15160,14840,16960,15000,16680,18400,17720,16360,14840,12080,9280,7720,5240
2021-10-14,완속,728,721,357,161,133,84,252,448,1071,931,1043,1078,1120,1064,1183,1785,2205,2807,3521,3339,2583,2541,2380,2324
2021-10-15,급속,3200,2240,1480,1040,1920,2920,6160,8800,11720,13000,13600,14600,17240,17080,15360,17520,16800,15560,13960,12920,11520,8880,6960,5200
2021-10-15,완속,728,714,182,182,77,112,315,476,847,931,1134,1253,1253,1302,1351,1862,2002,2758,3353,3143,2583,2534,2303,2219
2021-10-16,급속,3000,2120,1680,1400,1680,2160,5320,8440,10280,12120,13840,15160,15640,14600,15080,16960,15200,13760,13000,10920,8480,8240,6480,5080
2021-10-16,완속,833,826,294,294,133,175,266,469,707,861,1036,1183,1519,1512,1624,1687,1708,2149,2464,2226,2212,2086,2268,1743
2021-10-17,급속,3240,2600,2000,920,1880,1920,4200,7640,9280,11120,13560,14640,16120,15360,16120,16600,16320,15320,14800,12840,11360,8320,6440,4640
2021-10-17,완속,728,721,434,98,147,140,245,455,707,959,1316,1386,1568,1428,1694,2009,2289,2646,2989,2716,2359,2163,1806,1736
2021-10-18,급속,2280,2440,1920,1160,1440,2880,4960,7920,12120,15280,15480,16400,16920,16680,17000,17360,17280,17920,16920,14160,11720,8400,6160,4920
2021-10-18,완속,539,168,168,98,63,105,140,455,1092,1001,1183,1176,1225,1085,1281,1680,2436,2695,3269,3584,2772,2632,2324,1764
2021-10-19,급속,3040,2040,1520,1240,1680,3120,5040,7960,11040,12000,12760,15000,17400,15960,16240,15960,18360,17160,16120,14720,10720,9080,7320,5680
2021-10-19,완속,707,700,357,147,77,105,161,504,1015,889,973,959,966,973,1204,1708,2219,2884,3577,3430,3353,2268,2345,2303
2021-10-20,급속,2960,2080,1520,1040,2160,3000,4760,7600,11760,14000,13560,16600,17320,17240,15400,16200,19080,18600,17480,15080,11400,10800,7160,5600
2021-10-20,완속,672,665,308,161,91,147,245,469,882,980,875,1022,1015,1022,1232,1673,2226,2779,3528,3514,2835,2331,2268,1946
2021-10-21,급속,3080,2320,1720,1280,2000,2640,5920,7920,11080,13680,14680,17040,18080,17600,16680,19680,18880,19560,17720,14920,11920,9800,8920,6680
2021-10-21,완속,763,742,308,203,70,105,273,609,1176,945,952,1120,1127,1232,1533,1792,2310,2940,3633,3381,2814,2660,2380,2296
2021-10-22,급속,4000,2880,2080,1280,1920,2920,5800,9200,13840,14480,15760,16840,19520,18640,16960,18920,18040,18040,17080,15840,13000,10560,7600,5920
2021-10-22,완속,833,812,329,133,84,98,231,581,1260,1253,1155,1211,1246,1148,1302,1736,2247,3094,3479,3353,2695,2681,2611,2289
2021-10-23,급속,4240,3280,2200,1840,2440,2400,5840,10200,11840,13720,15240,15720,16480,17160,16160,15640,16160,15560,14560,11720,10360,7440,5680,4640
2021-10-23,완속,854,840,518,252,161,126,266,602,917,980,1120,1176,1232,1666,1575,1715,1939,2212,2884,2520,2401,2345,1883,2135
2021-10-24,급속,3160,2520,2000,1320,2080,2440,4200,7640,10080,11240,14520,14080,14520,15560,15440,15680,15280,15840,13800,12280,9320,8200,6360,5040
2021-10-24,완속,854,525,511,224,112,98,329,420,756,1050,1281,1344,1477,1708,1701,1855,2429,2849,2905,2646,2604,2121,1694,1379
2021-10-25,급속,2520,1960,1720,1000,2000,2640,4200,6840,10760,12560,14360,14840,18080,16640,17720,17800,19720,18480,16640,15280,12440,9040,6840,5040
2021-10-25,완속,532,518,259,196,63,105,259,427,1078,1001,1071,1022,1456,1267,1428,1764,2184,3108,3416,3388,2793,2093,2107,2065
2021-10-26,급속,2680,2400,1720,920,1880,2880,5240,8640,10840,14240,14040,16960,19680,17680,15880,17360,19520,17480,16760,14480,10800,8360,6760,4760
2021-10-26,완속,637,371,371,119,105,105,245,392,1092,952,931,1036,1113,1169,1260,1827,2051,2919,3493,3192,2695,2513,2429,2345
2021-10-27,급속,3360,2600,1880,1440,1440,2960,5600,9160,12040,12720,14920,14760,18680,16160,16520,16680,18000,16520,15920,13800,12360,8760,6600,5640
2021-10-27,완속,784,777,315,119,91,140,175,504,931,952,1113,987,1204,1036,1428,1582,2401,2856,3465,3626,2786,2723,2303,1827
2021-10-28,급속,3200,2960,2200,960,1960,3240,5160,9160,10840,13520,15240,14840,18360,16480,19080,16360,18520,18760,16000,14520,12280,10200,7920,5880
2021-10-28,완속,651,378,378,189,70,140,287,504,1099,980,1008,896,1008,987,1463,1855,2128,3094,3717,3248,2919,2793,2275,2261
2021-10-29,급속,4000,3080,2160,1360,1840,3080,4960,9360,10840,14200,14840,16560,18520,18480,16480,17360,17840,17600,16440,16160,12720,9760,7520,6320
2021-10-29,완속,784,749,420,119,140,119,252,588,1246,1148,1015,1050,1008,1134,1344,1883,2170,3297,3717,3437,2597,2401,2429,2310
2021-10-30,급속,4240,3080,2560,1800,2920,3480,6000,9440,11160,13160,15320,16080,16200,16720,17080,16360,18520,15600,14040,11040,10640,8360,6760,5400
2021-10-30,완속,875,854,322,308,182,168,266,602,784,1197,1148,1260,1316,1652,1568,1750,1946,2366,2688,2373,2443,2142,1988,1953
2021-10-31,급속,2560,2200,1640,1200,1480,2360,4880,6880,9920,12800,13640,14680,15040,16360,15680,17200,16720,15840,14480,12160,10360,9120,6320,4640
2021-10-31,완속,875,574,553,301,112,119,259,490,777,1057,1316,1386,1407,1407,1918,2240,2380,2828,2996,2709,2422,2205,2149,1673
2021-11-01,급속,2840,2880,2120,1160,1760,2160,4080,7960,10960,12720,12880,14600,16880,14640,16640,16640,16600,17120,15280,14040,12200,9800,7120,5120
2021-11-01,완속,686,231,231,84,119,112,231,539,1183,959,875,1043,973,791,1071,1820,2037,2821,3325,3276,2653,2170,2058,1764
2021-11-02,급속,3200,2600,1760,2080,1840,2760,5000,8600,11920,12720,13720,15120,17680,14880,15760,18080,17640,17280,16160,14080,11760,9480,7560,5520
2021-11-02,완속,742,721,392,154,133,133,224,427,1085,847,840,812,1043,1162,1253,1512,2128,3080,3318,3388,2604,2247,2142,2086
2021-11-03,급속,3680,2800,1640,1680,2360,3000,5880,8320,11720,12560,14600,16040,17880,17400,16600,18680,19200,17200,16280,15320,13400,9920,6960,5400
2021-11-03,완속,742,714,406,126,105,140,189,595,994,889,959,1001,1197,1134,1302,1841,2261,3017,3514,3472,2744,2282,2254,2233
2021-11-04,급속,2840,2360,2160,1720,2000,3320,5720,8680,11080,14240,14920,16880,18800,16400,18320,17240,18000,17440,17080,16160,12560,10480,6880,5720
2021-11-04,완속,728,462,301,287,112,126,259,441,1120,903,1043,1113,1043,1197,1456,1533,2317,3017,3262,3367,2499,2562,2513,2310
2021-11-05,급속,3560,2560,2280,1680,2440,3480,6040,9560,13480,13120,13720,15680,19880,18360,17520,18880,18480,18200,18440,15280,13600,9960,8240,5960
2021-11-05,완속,896,882,399,147,112,210,273,539,959,1134,1120,1022,1365,1246,1442,1869,2170,3003,3717,3563,2667,2415,2492,2310
2021-11-06,급속,4120,3080,2320,2040,2360,3640,6240,9800,11600,13520,14360,15840,18400,16200,16400,17000,18320,15360,13680,12160,10640,7840,5520,5040
2021-11-06,완속,987,973,518,189,133,147,329,574,959,1169,1211,1302,1330,1603,1526,1638,1911,2562,2520,2387,2226,2177,2191,1967
2021-11-07,급속,2760,2600,1760,1840,2040,2680,4800,8600,10600,11440,14080,15160,14920,16200,16200,16360,16480,16600,13200,12360,9600,8840,5960,4360
2021-11-07,완속,938,560,546,238,182,133,308,560,742,1211,1246,1470,1603,1554,1673,2135,2415,3066,2765,2793,2114,1988,1932,1897
2021-11-08,급속,2880,2280,1360,960,2520,2600,3560,6560,9880,10600,12520,14040,19080,16880,18040,19000,20680,19280,17200,15080,12280,10000,7600,5160
2021-11-08,완속,574,574,245,245,70,112,231,434,714,952,1085,952,1008,1246,1484,1974,2128,3220,3773,3353,2548,2233,1967,1932
2021-11-09,급속,3480,2640,1520,1360,2080,3320,4600,8720,12600,16200,15720,15800,20320,18120,17160,19560,20080,18800,18960,14840,14040,10360,8280,5680
2021-11-09,완속,756,714,301,140,119,154,259,511,1057,924,1106,1260,1113,1197,1239,1848,2513,3143,3451,3577,2849,2800,2352,2324
2021-11-10,급속,3880,2880,2680,2120,1920,3360,6480,9600,13640,14920,15400,18960,20160,19720,20320,21640,20760,20440,17400,17200,12760,10120,8920,7160
2021-11-10,완속,763,763,350,168,133,161,273,469,1099,1183,1057,1064,1169,1218,1477,1932,2639,3206,3745,3353,3255,2618,2429,2114
2021-11-11,급속,3800,3120,2680,2360,2760,4120,5640,9280,13240,15920,15360,16320,18680,19000,19440,20160,21160,19720,20080,16720,13800,10880,8120,6520
2021-11-11,완속,749,749,322,161,119,133,266,651,952,1057,1134,1197,1372,1309,1281,1841,2233,3150,3696,3717,3101,2597,2499,2044
2021-11-12,급속,3560,3040,2720,1680,2240,4000,5880,10120,14040,15720,17080,20520,21520,19480,20160,21040,21800,18720,20240,16320,14560,11520,8600,7440
2021-11-12,완속,791,476,462,280,168,203,287,546,1071,868,1092,1225,1400,1470,1519,1960,2310,3234,3619,3276,2933,2723,2779,2338
2021-11-13,급속,4200,3080,2480,2600,2840,4040,5920,10800,13040,15480,18120,18320,19640,18080,19160,17840,18440,15640,14520,13480,10960,10120,7160,5640
2021-11-13,완속,896,889,518,273,217,168,301,518,756,1113,1134,1337,1407,1652,1750,1764,1904,2184,2583,2604,2422,2184,2030,1918
2021-11-14,급속,3840,2760,1400,2320,2400,2800,4560,7320,11080,12680,15000,14760,15560,16640,17200,18000,17640,15920,14240,12160,9440,9720,6920,4520
2021-11-14,완속,798,784,462,196,91,126,217,560,679,1050,1414,1421,1722,1351,1974,2212,2485,2947,2968,2569,2548,2044,2002,1666
2021-11-15,급속,3360,2360,880,1440,2000,3520,4760,7560,12960,14080,15360,18000,19960,18040,18560,17680,19480,17120,16920,15720,12560,9160,7560,5160
2021-11-15,완속,637,623,609,140,91,126,259,427,1155,833,1134,1064,1197,1225,1337,1652,2338,3045,3430,3220,2730,2646,2310,2275
2021-11-16,급속,3840,2920,1880,1640,2280,3400,4960,8760,13000,13080,14280,16240,19640,17760,18760,19120,19560,19200,14440,14480,13040,9920,8000,6400
2021-11-16,완속,826,812,231,112,112,112,217,329,994,917,966,910,1127,1344,1435,1729,2296,2807,3591,3367,2737,2541,2478,2065
2021-11-17,급속,3240,2480,2400,2040,2560,2960,5240,9120,12160,14160,15640,18920,19400,17840,18160,19520,20680,18360,17400,16560,13440,9960,8080,5480
2021-11-17,완속,763,742,266,266,154,133,266,497,1190,854,1323,1162,1211,1274,1407,2016,2296,2933,3570,3521,2912,2898,2387,2296
2021-11-18,급속,2960,2760,2000,1440,2160,3520,6040,10480,11600,14320,14760,16360,20440,17440,18840,16920,17720,18320,16920,15360,11400,10080,8080,6240
2021-11-18,완속,714,357,385,371,133,126,301,567,1155,889,1001,1015,1225,1134,1435,1617,2464,3010,3857,3269,3213,2163,2485,2282
2021-11-19,급속,3200,2400,2200,1920,2520,3880,5120,9360,13640,13800,15920,18840,20320,19400,19840,19520,19680,18840,16600,16160,13120,10600,8680,6680
2021-11-19,완속,910,903,420,140,119,147,252,504,1085,1001,1092,1379,1267,1281,1330,1925,2163,3094,3486,3199,2772,2632,2422,2457
2021-11-20,급속,4400,3120,2480,2160,3120,4240,5760,8400,11680,12840,14720,16760,14720,17040,18000,17440,15920,16160,13960,12440,11680,8440,6520,4800
2021-11-20,완속,980,952,427,231,161,224,273,518,665,1267,1190,1393,1400,1596,1575,1470,1806,2219,2702,2254,2079,2135,2128,2121
2021-11-21,급속,2880,2320,1720,1640,2280,2920,4160,6840,9360,10960,13600,15720,16000,16160,15760,17560,17120,15720,14120,12720,10000,8320,5920,5280
2021-11-21,완속,798,581,581,189,168,98,280,525,581,1253,1316,1372,1533,1855,1841,2030,2450,2758,2793,2436,2394,2121,2051,1414
2021-11-22,급속,2720,1880,1440,1120,1600,2240,4040,8280,12000,13840,15600,19000,19000,17120,18400,20680,20400,18760,18040,16400,13520,9800,8320,5840
2021-11-22,완속,546,532,280,133,84,119,287,490,980,994,1099,945,1085,1134,1351,1897,2499,3227,3584,3640,2898,2751,2247,2170
2021-11-23,급속,3320,3280,2440,1560,2000,4440,4800,9600,12680,14640,15720,19560,20720,20200,21640,21400,22040,21360,18880,17880,12960,10800,9880,6960
2021-11-23,완속,665,392,385,140,112,161,238,455,1029,1050,1015,952,1288,1316,1582,1932,2723,3171,3801,3689,3598,2282,2471,2422
2021-11-24,급속,4320,3360,2480,1800,2560,4520,5600,9760,13600,15440,16440,20680,20480,19640,19960,19520,19840,20960,18640,18040,14400,10680,8880,6320
2021-11-24,완속,770,749,308,126,84,133,273,406,1183,1134,1113,1043,1085,1260,1456,1967,2352,3255,3815,3479,2723,2667,2331,2261
2021-11-25,급속,3800,3040,2640,1880,2400,4280,6000,9560,14640,16200,16920,18480,21240,18760,19680,19920,20600,19960,19360,16720,14360,9800,7560,6360
2021-11-25,완속,840,819,406,231,126,154,231,532,1064,1162,1008,1127,1155,1337,1526,1827,2233,3122,3640,3346,2814,2737,2317,2219
2021-11-26,급속,4160,3000,2480,1920,2600,3760,4840,9760,15280,14800,15560,19160,22440,20080,20320,20160,21080,19840,18200,16640,14920,12520,9320,6360
2021-11-26,완속,812,805,490,182,91,133,273,497,1134,1078,798,1106,1197,1281,1176,1540,2191,3171,3570,3528,2814,2387,2653,2604
2021-11-27,급속,4360,4200,3280,3080,3360,3240,5720,9320,13560,16440,18160,17400,20400,19520,19520,19280,19560,17440,15240,13320,10720,9200,8080,5440
2021-11-27,완속,924,623,616,189,182,217,301,539,686,1239,1456,1302,1547,1533,1750,1701,1981,2464,2681,2478,2324,2044,2184,2121
2021-11-28,급속,3600,2480,1960,2160,2320,3040,4360,7960,10080,12440,15080,14760,16600,18120,17920,20200,17480,16560,15640,13760,11480,8760,7040,4920
2021-11-28,완속,959,938,329,315,119,133,217,497,644,1050,1379,1463,1708,1862,1932,2289,2730,2961,3038,2541,2338,2044,1778,1736
2021-11-29,급속,2720,2400,1880,1320,2320,2360,4280,8960,12920,14880,17160,18920,19720,18760,19280,19480,20000,18880,16640,16400,13840,9600,7480,5080
2021-11-29,완속,609,238,238,196,119,91,287,392,1078,1015,1071,1253,1218,1274,1274,1757,2569,3150,3500,3451,2597,2506,2128,2121
2021-11-30,급속,3200,2920,2280,1720,2240,2640,4000,6840,8080,11040,13480,16120,18120,16720,17480,18160,21440,19120,19480,17960,12920,10800,10320,7120
2021-11-30,완속,798,448,441,308,133,77,210,427,812,1036,910,952,1029,1092,1295,1547,1967,2905,3514,3486,3430,2268,2079,1981
2021-12-01,급속,3720,2600,2000,1560,1840,3080,5680,8600,15320,14960,17000,20040,21720,21320,22600,23280,23280,24840,19120,18600,15960,13240,10600,7720
2021-12-01,완속,721,707,119,119,140,168,203,455,1162,847,1085,1064,1281,1358,1463,2114,2884,3493,3822,3780,3094,2429,2436,2352
2021-12-02,급속,4560,3560,2600,2360,2120,3520,6720,9440,15040,16640,18480,20880,24040,22120,22600,22480,22880,20920,19960,18360,15400,11760,9000,6200
2021-12-02,완속,777,756,224,175,119,140,273,490,1211,1197,1106,1162,1351,1435,1379,2156,2513,3500,3836,3661,2646,2478,2576,2541
2021-12-03,급속,4000,3360,3240,2720,2520,2880,5440,9160,15000,15360,17240,18680,21880,21120,21320,20600,23440,20280,20080,17680,15360,11240,8760,7120
2021-12-03,완속,875,875,322,315,98,133,308,581,1148,1169,1071,1120,1421,1505,1792,1778,2457,3402,3773,3682,2681,2583,2639,2394
2021-12-04,급속,4840,3760,3400,2280,2920,3640,5360,9800,12520,14760,18680,18200,21120,20240,20560,20640,21720,17320,13280,12640,12040,9120,7040,5360
2021-12-04,완속,1008,966,490,350,154,182,238,546,924,1134,1253,1316,1526,1771,1988,1736,2156,2709,2506,2170,2177,2128,2002,2058
2021-12-05,급속,4200,3000,2120,1920,1840,3560,4440,7040,10360,13000,14240,17040,18080,19960,19560,20600,19720,19000,14920,13480,11200,9480,7080,4600
2021-12-05,완속,749,707,497,266,196,105,189,483,826,1092,1533,1435,1785,1848,2016,2198,2779,3003,2947,2541,2457,1652,1631,1687
2021-12-06,급속,2400,2040,1640,1720,2000,2400,5200,8640,12840,14080,16400,18720,21040,21080,20760,19800,20000,19400,18920,15120,12400,9120,6760,4880
2021-12-06,완속,581,343,336,133,105,126,189,539,1008,1099,1190,1141,1337,1127,1260,1729,2534,3094,3689,3227,2681,2611,2366,2338
2021-12-07,급속,3240,2240,2200,1520,1960,3320,5320,8360,12040,14320,16360,18680,20240,19560,19960,20160,20360,18800,15800,16600,12520,10280,8000,6120
2021-12-07,완속,833,819,336,252,119,182,273,469,980,1015,1113,1309,1141,1148,1407,1778,2387,3038,3801,3549,3486,2268,2191,2149
2021-12-08,급속,3640,2880,2000,1560,2160,3200,4240,8840,11720,14800,15120,18320,21160,18920,17840,19920,20440,19080,18440,15680,11880,10520,7000,6400
2021-12-08,완속,651,637,455,315,105,133,266,343,1043,966,1008,1120,1085,1323,1624,1876,2548,3220,3367,3682,3577,2457,2422,1960
2021-12-09,급속,3560,2920,2400,1880,2000,3840,6240,8760,13600,14040,15120,18280,21600,20640,19680,21360,22000,19880,17960,16440,12920,10000,8120,5720
2021-12-09,완속,798,784,378,231,63,119,196,581,952,994,833,1064,1155,1113,1351,2030,2254,3199,3857,3346,2821,2317,2471,2436
2021-12-10,급속,3880,3440,2480,2000,2400,3640,5760,8280,14280,14000,16600,18120,21280,19760,19800,19560,21440,19520,17480,16640,12560,9800,8720,6160
2021-12-10,완속,756,441,441,154,175,119,224,427,1029,945,1008,1134,1337,1211,1477,1960,2352,3311,3598,3444,2646,2387,2408,2366
2021-12-11,급속,4000,3160,2280,2600,2560,2960,5000,9640,12880,13760,16080,16880,19200,19360,18200,18800,18040,16360,14520,12960,9800,7880,6560,5040
2021-12-11,완속,1064,1050,476,224,203,126,301,371,686,882,1267,1484,1575,1638,1701,1855,2254,2485,2681,2506,2002,1869,1925,1855
2021-12-12,급속,3360,2720,2160,2160,2640,2400,4320,6680,9680,12760,14840,16600,16240,17720,18760,18080,19000,17240,15400,14600,13200,9240,7040,5320
2021-12-12,완속,1036,1008,448,238,203,210,203,301,728,1113,1365,1575,1722,1792,2114,2380,2954,3122,3129,2660,2436,2387,1666,1302
2021-12-13,급속,3160,2280,1640,1320,1880,3000,5000,8800,14960,15120,17080,20880,25160,20080,21480,22920,22520,22640,20320,16880,14400,10640,9080,6640
2021-12-13,완속,511,497,203,112,105,91,203,420,1162,1022,1106,1274,1372,1302,1505,2002,2443,3416,4081,3549,2807,2758,1932,1911
2021-12-14,급속,3760,3200,2480,1600,2040,3280,5840,9720,14400,16720,18600,21000,22400,20840,21440,21560,21800,20120,17560,16360,13440,10480,8000,5480
2021-12-14,완속,756,728,357,217,126,126,399,518,1057,1043,1106,1148,1141,1316,1442,1967,2534,3311,3591,3451,2730,2639,2212,2184
2021-12-15,급속,3160,3040,2400,1720,2200,2640,4760,8120,13280,16040,16920,18840,21520,19880,19240,21000,20480,19800,19840,14760,13560,10160,7560,5560
2021-12-15,완속,805,539,511,147,140,140,224,595,840,966,1176,1337,1197,1225,1421,1785,2478,3234,3661,3605,2646,2387,2296,2261
2021-12-16,급속,3160,2840,2440,2000,2160,3440,4600,7880,11560,14440,15760,17920,20520,19960,20920,19840,21600,21200,19240,14800,13320,10600,8720,6600
2021-12-16,완속,728,399,392,252,161,105,294,399,1036,1071,1071,1253,1197,1141,1281,1862,2562,3178,3717,3528,2709,2261,2205,2079
2021-12-17,급속,3200,2640,2640,2080,2360,3280,6640,9080,15360,17240,17160,21440,23720,23320,23960,24960,26800,22520,21880,19360,17760,13840,10280,8520
2021-12-17,완속,742,721,210,210,105,119,301,511,1302,1099,1246,1288,1477,1512,1645,2212,2765,3444,3738,3486,2954,2499,2373,2240
2021-12-18,급속,5160,4520,4200,3560,3400,3400,5760,9840,13600,17600,21760,20600,23440,23680,23840,21840,19840,19320,16640,12960,11200,9040,7000,5680
2021-12-18,완속,896,406,315,315,161,147,259,385,784,1225,1505,1638,1806,1890,2037,1869,2149,2478,2240,1715,1652,1407,1141,1239
2021-12-19,급속,3320,2320,1400,1040,1640,1680,3280,6240,10000,13160,17240,17600,19840,19920,19760,20960,20800,19840,15320,14400,11000,9880,7320,5320
2021-12-19,완속,364,357,182,147,70,161,189,371,637,1120,1449,1414,1603,1750,2191,2156,2247,3045,2891,2331,2030,2086,1596,1533
2021-12-20,급속,3160,2520,1440,1000,2040,2720,5160,8160,13560,15360,17160,21040,23240,21560,20600,20320,20960,21000,19200,15760,12360,10240,8160,6080
2021-12-20,완속,455,448,175,77,91,119,217,399,903,1183,1127,1330,1127,1309,1365,1869,2268,3437,3766,3493,2695,2429,2177,2093
2021-12-21,급속,2560,2080,1680,1160,2120,3280,5760,8880,13040,13880,15840,18280,20800,19120,19960,19800,21040,20320,17480,15880,14640,11280,9080,6440
2021-12-21,완속,574,385,385,63,84,140,210,434,1001,1022,1043,1050,1302,1120,1547,1806,2093,3255,3752,3521,2961,2751,2373,2310
2021-12-22,급속,3400,2680,1960,1320,1800,3240,5480,8920,13600,15840,16840,21080,22800,20440,21560,20120,20720,19000,20200,16160,12880,11360,8320,7480
2021-12-22,완속,637,630,301,91,77,126,273,392,924,938,1092,1085,1302,1463,1379,1806,2555,3311,3612,3633,2989,2653,2632,1820
2021-12-23,급속,3800,2920,2000,1240,2360,3720,5640,9720,14600,16760,16760,19360,23040,20440,20400,19480,22280,21360,18320,17120,14240,11080,8720,6360
2021-12-23,완속,763,735,350,210,91,105,259,462,910,1169,917,1043,1253,1330,1393,1876,2457,3479,3661,3577,3101,2653,2366,2331
2021-12-24,급속,4040,3280,2080,1400,2200,3200,6200,11640,15200,15920,17360,21640,22720,21920,23160,23480,21560,19120,17560,17200,13680,11920,10200,7400
2021-12-24,완속,721,700,406,217,133,126,203,476,1246,1323,1302,1372,1295,1428,1687,2373,2583,3213,3563,3528,3038,2436,2268,2198
2021-12-25,급속,4400,3240,2000,1840,2320,3000,4520,6440,10920,14360,18880,19360,20840,21360,20720,21320,21960,18320,17800,14640,12720,10520,8600,6400
2021-12-25,완속,714,714,420,175,126,126,168,455,644,1015,1162,1645,1778,1568,1855,1946,2156,2779,2604,2478,2394,2121,1799,1708
2021-12-26,급속,3880,3080,1920,1000,1480,2080,3360,6360,9720,12840,17160,19240,21720,21000,24080,21400,26040,19960,15800,14960,12120,9840,8920,6320
2021-12-26,완속,707,686,301,203,77,98,224,308,644,1036,1225,1533,1862,1925,2030,2415,2653,3248,2912,2373,2170,2226,1512,1463
2021-12-27,급속,3600,2760,1720,1520,1720,3040,4880,7920,14160,19240,20680,23240,27040,24200,26200,27360,27920,24800,20800,19680,16200,11880,10160,7040
2021-12-27,완속,392,378,168,84,21,105,203,441,959,1204,1176,1323,1316,1267,1708,2079,2443,3472,4165,3332,2513,2422,2212,2149
2021-12-28,급속,3960,3080,1960,1640,2080,3680,5240,10360,16000,17520,19000,22800,25160,22160,24720,22640,24120,22560,20160,17400,14280,11560,10480,7480
2021-12-28,완속,560,553,371,140,140,112,301,497,1064,938,1001,1246,1155,1323,1456,1974,2653,3374,3990,3500,2863,2464,2303,2275
2021-12-29,급속,4000,2920,2000,1480,3040,3520,5640,9080,15600,16240,17280,19920,24040,23680,21520,21520,23720,21880,18640,16600,12920,11480,9200,6640
2021-12-29,완속,665,651,259,175,112,126,245,406,952,1092,1071,1379,1379,1309,1498,2191,2569,3150,3773,3654,3535,2646,2380,2331
2021-12-30,급속,3520,3160,2360,1720,2200,2400,5800,10040,14240,16440,18480,20960,24280,21200,23600,23960,22160,21360,20520,18160,14520,12400,10760,8080
2021-12-30,완속,651,357,350,126,112,105,294,490,903,1057,1085,1225,1204,1463,1680,2387,2856,3346,3990,3521,2786,2730,2296,2205
2021-12-31,급속,3960,3040,2480,1800,2440,3440,5480,9720,16680,17000,20000,23440,24120,24120,26680,25480,23680,23480,19600,17880,16000,12400,9440,7080
2021-12-31,완속,721,721,294,231,70,140,329,448,1344,1127,1386,1421,1729,1512,1834,2324,2702,3605,3647,3255,2702,2492,1939,1890
